"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"601",2,1,4,4,4,4,1,3,4,5
"602",2,1,3,3,2,4,4,3,4,4
"603",1,2,2,2,2,5,2,2,5,4
"604",2,2,1,2,1,3,3,4,3,2
"605",2,1,2,2,2,4,3,2,4,3
"606",2,2,3,3,3,3,1,3,4,4
"607",2,1,4,3,1,3,2,4,5,2
"608",1,2,3,3,3,3,3,2,4,3
"609",2,2,1,2,1,5,4,3,3,5
"610",2,2,3,2,2,4,3,3,3,3
"611",1,1,1,3,4,4,4,4,5,4
"612",2,1,2,3,2,4,2,2,3,4
"613",1,1,3,3,2,3,3,4,3,3
"614",1,2,4,2,3,4,2,4,3,4
"615",1,1,1,3,1,5,2,4,4,2
"616",1,1,3,3,2,4,4,4,3,4
"617",2,1,3,2,4,3,2,3,4,5
"618",2,1,4,4,4,3,4,3,3,3
"619",2,1,1,4,1,3,1,1,1,3
"620",2,1,2,3,3,3,4,3,2,3
"621",2,2,2,2,4,4,4,2,4,4
"622",1,2,2,1,1,1,1,5,3,1
"623",2,2,2,3,4,3,1,2,4,3
"624",2,2,3,2,2,4,2,3,5,3
"625",2,1,4,3,1,4,1,4,4,4
"626",2,2,1,3,3,4,1,5,5,3
"627",2,1,1,3,2,4,2,2,4,4
"628",1,1,2,3,3,4,2,4,1,3
"629",2,2,4,2,2,3,1,2,2,1
"630",1,1,4,2,2,4,4,1,5,3
"631",2,1,3,3,2,4,2,4,1,3
"632",1,2,1,2,2,4,3,2,4,2
"633",2,2,2,3,3,3,3,3,3,3
"634",1,1,4,1,2,3,2,5,3,4
"635",2,1,2,3,2,5,2,2,3,5
"636",1,1,2,4,2,4,2,4,3,4
"637",2,1,2,3,1,4,2,3,4,4
"638",2,1,2,2,3,3,3,5,1,2
"639",2,1,1,3,3,4,3,4,3,2
"640",2,1,4,3,4,3,1,3,4,3
"641",1,2,4,1,4,4,4,2,2,3
"642",2,1,1,4,1,5,4,4,5,1
"643",2,1,1,3,1,3,4,4,4,3
"644",2,1,1,1,4,2,4,1,3,2
"645",2,1,1,3,1,2,4,3,4,5
"646",2,2,2,1,2,3,2,3,4,5
"647",2,1,2,1,4,3,1,5,1,2
"648",2,1,1,4,1,4,1,5,3,2
"649",2,2,2,1,1,4,2,1,3,2
"650",2,1,3,1,2,3,2,4,4,3
"651",1,1,1,4,4,3,4,1,1,3
"652",2,1,4,3,4,4,3,2,5,5
"653",2,2,2,2,2,4,1,3,5,3
"654",2,1,1,3,3,3,2,1,3,4
"655",2,1,1,2,1,2,2,5,4,3
"656",2,2,1,1,1,1,4,2,2,1
"657",2,1,1,1,4,3,4,4,5,2
"658",2,1,1,3,1,1,4,3,5,3
"659",1,2,3,3,2,5,2,4,3,5
"660",2,2,1,2,3,1,4,4,3,1
"661",1,1,2,3,4,2,2,3,3,4
"662",2,2,2,3,2,2,2,4,3,2
"663",2,2,3,3,2,4,2,4,2,2
"664",2,1,3,3,3,4,3,3,4,3
"665",2,2,2,3,1,4,1,1,4,4
"666",1,1,4,1,2,3,2,3,3,3
"667",2,1,3,1,2,1,2,4,4,3
"668",2,2,1,1,4,5,1,1,3,5
"669",1,2,4,1,4,5,1,1,5,5
"670",2,2,1,3,1,1,4,3,5,3
"671",2,1,4,4,1,5,1,5,5,4
"672",1,2,3,1,1,4,2,5,5,2
"673",2,1,4,1,2,3,3,1,4,1
"674",1,1,1,2,4,3,4,5,5,3
"675",2,1,2,4,2,3,2,3,3,3
"676",2,2,1,3,1,5,4,2,3,1
"677",2,2,1,1,1,1,4,3,5,1
"678",2,1,1,2,1,4,4,4,3,1
"679",1,2,4,1,1,2,2,5,3,5
"680",2,2,1,4,3,3,1,4,3,3
"681",2,2,1,2,1,5,4,1,1,5
"682",2,1,1,1,1,5,1,5,5,3
"683",1,1,3,4,3,4,2,3,4,2
"684",2,1,4,2,4,2,4,3,4,1
"685",2,2,2,3,2,3,2,3,4,3
"686",2,2,1,3,2,4,4,4,5,3
"687",1,1,2,3,2,2,2,2,3,2
"688",2,2,1,3,2,4,1,4,3,4
"689",2,1,3,2,3,3,1,3,3,4
"690",1,1,3,3,2,4,2,3,3,4
"691",1,2,1,1,1,5,3,4,4,3
"692",1,1,3,2,3,5,2,4,4,5
"693",2,1,1,3,1,4,2,3,3,4
"694",2,1,4,1,1,5,4,4,4,5
"695",2,1,1,3,1,5,1,3,4,2
"696",2,1,2,3,2,5,2,4,3,5
"697",2,2,3,3,2,4,2,3,3,4
"698",2,1,4,2,2,2,3,5,5,2
"699",2,1,3,2,2,3,2,3,2,2
"700",2,1,2,3,2,5,2,5,3,5
"701",2,1,1,3,2,4,1,3,5,3
"702",2,2,4,1,3,1,2,4,3,2
"703",2,2,3,3,2,4,2,4,4,4
"704",1,2,3,3,3,4,3,3,3,4
"705",2,1,4,3,4,3,1,3,3,3
"706",1,1,1,2,1,2,4,3,1,4
"707",2,1,1,3,1,5,1,4,4,4
"708",2,1,3,2,1,5,4,3,4,4
"709",2,2,1,1,4,3,4,3,5,1
"710",2,2,2,1,2,1,3,2,2,2
"711",2,1,2,2,1,5,1,5,5,2
"712",2,1,1,3,1,2,4,3,3,5
"713",2,2,1,4,1,5,3,5,5,5
"714",2,1,1,3,1,5,1,5,5,4
"715",1,2,1,2,1,5,4,2,1,5
"716",2,1,2,4,3,3,3,3,4,4
"717",2,1,2,3,2,3,4,2,5,3
"718",1,2,3,3,4,3,3,1,5,5
"719",2,2,2,2,1,2,1,5,4,3
"720",2,1,2,3,2,4,2,4,3,4
"721",1,1,3,4,2,4,2,3,3,5
"722",2,2,3,2,2,3,2,1,5,3
"723",2,2,3,3,3,3,2,4,5,3
"724",1,1,2,2,4,3,3,4,4,2
"725",1,1,2,3,3,2,2,3,4,4
"726",2,1,2,2,2,5,3,3,5,5
"727",1,1,2,2,3,4,2,3,3,4
"728",2,2,3,2,3,4,3,2,2,3
"729",1,1,3,1,3,3,1,3,5,3
"730",2,2,1,1,1,4,1,4,3,4
"731",2,1,1,3,4,3,2,3,2,2
"732",2,1,3,2,4,4,3,4,5,3
"733",2,1,2,3,4,5,2,3,3,4
"734",2,1,2,3,4,3,1,4,3,2
"735",2,1,2,2,3,4,2,4,5,4
"736",2,1,3,2,3,3,3,3,3,3
"737",1,1,4,2,3,3,3,3,3,3
"738",2,1,2,3,1,5,1,5,3,4
"739",2,2,3,3,3,3,3,3,4,2
"740",2,1,2,3,3,5,2,3,4,5
"741",1,1,1,3,3,4,1,4,5,4
"742",1,1,1,1,1,4,2,5,5,3
"743",1,2,2,3,2,2,2,4,5,5
"744",1,1,2,3,1,3,2,4,3,4
"745",2,1,3,3,3,4,2,4,4,4
"746",2,1,4,1,2,5,1,5,5,4
"747",2,2,2,3,3,4,1,4,3,3
"748",2,1,3,3,3,2,4,5,5,4
"749",2,1,1,1,4,5,4,5,2,1
"750",1,2,1,1,4,2,4,2,3,2
"751",2,1,4,3,2,5,4,3,4,5
"752",2,1,2,3,1,3,3,2,3,2
"753",2,1,1,3,2,5,3,3,5,3
"754",1,2,3,3,4,3,3,4,3,3
"755",2,1,4,2,4,4,1,4,4,4
"756",2,1,4,2,2,3,1,3,3,3
"757",2,1,1,1,2,4,1,4,4,4
"758",2,1,3,2,4,3,3,4,3,3
"759",2,1,4,1,4,4,4,4,5,4
"760",2,1,2,1,3,3,3,1,3,4
"761",2,1,1,3,1,5,1,4,4,5
"762",2,1,3,2,3,3,4,4,4,4
"763",2,1,4,3,1,3,1,3,3,3
"764",2,1,4,3,3,3,3,3,4,2
"765",2,1,4,3,3,3,3,3,4,4
"766",2,1,4,3,3,3,1,4,3,2
"767",2,2,1,3,1,5,1,5,5,5
"768",2,2,2,3,1,4,2,3,5,5
"769",2,2,3,3,3,3,3,3,4,2
"770",2,2,3,3,3,3,3,3,3,3
"771",2,2,2,3,1,3,4,5,3,5
"772",2,2,1,3,2,3,2,3,3,4
"773",2,1,3,3,3,3,3,3,3,3
"774",2,1,3,3,2,3,4,2,3,3
"775",2,1,3,2,3,3,3,4,3,3
"776",1,1,3,3,2,4,3,3,3,4
"777",2,1,1,2,2,2,2,4,4,4
"778",2,1,4,2,1,3,1,3,3,3
"779",2,2,4,1,3,1,2,4,5,1
"780",2,1,4,3,1,4,1,3,4,3
"781",1,1,3,3,2,4,2,3,2,4
"782",1,1,2,1,2,3,2,4,5,3
"783",2,1,1,1,4,5,4,1,5,1
"784",2,1,3,2,2,2,1,5,4,5
"785",1,1,2,2,3,4,4,4,3,4
"786",2,1,1,3,3,4,3,4,4,4
"787",2,1,4,4,4,4,4,4,5,2
"788",2,1,3,3,4,3,4,4,5,5
"789",2,1,2,3,2,3,2,4,4,3
"790",2,2,3,2,3,3,2,4,3,3
"791",2,1,1,2,2,5,3,5,5,4
"792",1,1,2,2,2,5,2,4,3,3
"793",1,1,4,2,4,5,1,4,4,4
"794",2,1,3,3,3,3,2,4,4,4
"795",1,1,3,3,3,4,3,4,4,4
"796",2,1,4,2,2,4,2,3,3,4
"797",2,1,1,3,2,3,3,4,4,2
"798",2,2,1,1,4,4,2,3,4,1
"799",1,1,2,2,4,4,2,4,2,2
"800",2,1,2,3,3,4,2,5,5,3
"801",1,1,4,2,1,4,2,4,4,3
"802",2,1,3,2,3,5,2,4,5,3
"803",2,1,2,4,1,4,3,3,3,4
"804",2,1,2,2,3,4,3,4,5,5
"805",2,1,2,2,1,2,1,3,3,4
"806",2,2,3,2,2,3,3,4,4,4
"807",2,2,3,3,2,4,2,4,4,4
"808",2,1,3,1,4,4,4,2,4,3
"809",2,2,4,4,4,4,1,3,1,5
"810",2,1,3,3,2,5,2,3,3,4
"811",2,1,4,3,1,3,1,3,3,3
"812",2,1,1,2,1,4,2,4,3,2
"813",2,1,1,3,1,3,2,3,3,3
"814",2,1,2,3,3,2,2,3,3,3
"815",2,1,1,3,2,4,2,1,3,4
"816",1,1,4,2,1,2,4,4,4,3
"817",2,1,1,3,1,4,1,4,3,2
"818",2,1,1,2,3,4,4,4,4,2
"819",1,1,1,3,1,5,1,3,3,3
"820",2,1,2,3,2,3,2,3,1,3
"821",2,1,2,3,2,5,1,3,3,5
"822",1,1,2,3,2,4,1,4,3,4
"823",2,2,1,2,2,5,1,4,3,4
"824",1,1,4,3,3,4,2,1,3,5
"825",1,2,4,3,4,4,2,3,4,4
"826",2,1,1,3,4,3,3,3,3,3
"827",2,1,4,2,3,2,4,4,3,3
"828",1,1,4,4,3,5,2,5,5,5
"829",2,2,4,3,1,3,1,3,3,2
"830",2,1,1,3,1,5,4,4,5,5
"831",2,1,3,3,1,4,1,3,1,4
"832",2,1,1,3,1,3,2,3,5,5
"833",2,2,3,3,1,5,2,4,3,5
"834",1,2,2,4,4,2,3,4,2,3
"835",2,1,2,1,4,3,2,4,5,2
"836",2,1,1,2,2,3,2,3,3,4
"837",2,2,1,4,1,2,2,3,4,4
"838",2,1,1,3,3,4,3,3,5,1
"839",1,1,2,3,4,4,3,3,3,1
"840",2,2,2,2,2,5,1,4,5,5
"841",2,1,2,3,2,3,1,4,1,4
"842",2,2,1,3,4,5,2,4,3,3
"843",2,2,1,2,2,3,1,4,3,3
"844",2,1,2,3,1,3,2,3,3,4
"845",2,2,1,3,1,5,1,4,3,5
"846",1,1,3,4,3,3,2,4,3,3
"847",2,1,3,1,3,3,3,3,3,3
"848",2,2,1,4,2,5,2,3,3,3
"849",2,1,2,3,3,4,4,2,3,3
"850",1,1,2,3,2,4,2,3,3,4
"851",2,1,2,3,2,5,3,2,3,4
"852",2,1,3,2,3,3,2,3,3,4
"853",1,1,3,1,3,4,2,3,2,4
"854",2,2,2,2,2,4,2,3,3,3
"855",1,2,3,2,3,3,3,3,3,3
"856",1,1,3,4,3,3,3,3,3,4
"857",2,1,4,3,2,4,3,2,2,4
"858",2,1,3,4,3,4,2,3,3,5
"859",2,1,4,3,2,5,3,2,3,5
"860",2,1,3,3,3,5,3,4,4,5
"861",1,1,2,2,2,3,2,2,2,4
"862",2,1,3,3,1,4,2,2,3,5
"863",2,2,3,3,2,3,2,3,3,5
"864",1,1,3,2,2,3,3,3,3,4
"865",2,1,3,3,3,1,1,3,5,5
"866",2,1,2,4,3,3,2,4,3,3
"867",2,2,3,4,3,3,2,4,3,3
"868",2,2,3,3,3,4,3,3,3,3
"869",2,1,1,3,3,5,4,3,3,3
"870",2,1,2,2,2,4,3,3,3,4
"871",2,2,3,4,2,4,2,3,3,4
"872",1,1,2,2,2,4,3,3,3,4
"873",2,1,3,2,3,4,3,3,3,3
"874",2,1,1,2,2,3,3,2,3,4
"875",2,1,3,3,3,4,2,3,2,4
"876",2,1,2,4,3,4,2,3,3,5
"877",2,1,3,3,3,4,2,3,3,4
"878",2,1,3,4,2,3,3,4,3,3
"879",2,1,2,2,4,4,2,2,2,5
"880",2,1,2,3,2,5,2,4,3,4
"881",2,1,1,3,2,4,2,3,3,4
"882",1,1,2,2,2,3,2,3,3,3
"883",2,2,2,3,3,4,2,4,3,4
"884",2,1,2,1,4,4,1,4,4,5
"885",1,1,2,4,2,3,2,4,4,3
"886",2,1,4,2,1,4,3,2,3,3
"887",2,1,4,2,4,4,3,4,5,3
"888",2,1,2,3,1,1,1,4,3,1
"889",2,1,4,4,3,5,2,2,5,3
"890",2,1,4,2,2,2,2,4,4,1
"891",1,1,3,4,3,5,3,5,4,3
"892",2,1,2,3,3,3,3,5,5,3
"893",2,1,3,2,3,4,3,3,3,2
"894",2,1,4,3,2,3,3,1,3,4
"895",2,1,1,1,1,3,2,3,3,4
"896",1,1,3,2,3,4,4,3,3,3
"897",1,2,2,3,3,3,3,3,3,3
"898",1,1,3,2,2,3,2,2,2,3
"899",2,1,2,4,2,3,1,4,4,4
"900",2,1,1,4,1,5,2,3,3,4
"901",2,1,1,3,4,5,2,5,5,5
"902",2,1,1,2,2,3,3,4,3,2
"903",2,1,3,4,2,3,2,4,5,3
"904",2,1,3,4,1,4,4,5,3,3
"905",2,1,3,2,3,3,3,4,3,3
"906",2,1,3,3,4,4,1,4,5,4
"907",2,1,2,2,1,4,1,3,3,4
"908",2,1,2,2,2,4,2,3,3,5
"909",1,2,1,2,2,5,1,4,2,5
"910",2,1,3,3,3,4,3,3,3,3
"911",2,2,3,3,2,4,3,4,3,4
"912",2,1,4,2,4,5,4,4,3,5
"913",2,1,2,2,4,4,2,5,5,4
"914",2,1,4,4,1,4,4,3,5,5
"915",2,1,4,1,4,3,4,4,5,3
"916",1,1,4,3,3,1,4,4,2,3
"917",1,1,2,3,2,4,3,3,3,1
"918",2,2,3,3,2,4,3,3,5,3
"919",1,1,4,3,4,3,4,2,3,3
"920",1,1,3,3,4,3,1,3,5,2
"921",1,2,4,1,2,3,3,2,3,3
"922",2,2,1,4,3,2,2,5,5,3
"923",2,1,2,2,4,2,1,3,4,2
"924",1,1,2,3,3,4,2,3,3,4
"925",1,1,3,3,4,3,4,2,3,4
"926",2,1,3,3,4,4,3,4,5,2
"927",2,1,2,3,2,5,2,4,4,3
"928",2,1,2,1,2,4,2,3,3,2
"929",2,1,2,3,4,3,3,3,3,3
"930",2,1,3,3,2,5,2,3,3,3
"931",2,1,1,3,1,4,2,4,3,4
"932",2,1,1,2,2,3,1,3,4,2
"933",2,2,2,3,3,3,2,4,3,2
"934",2,2,3,2,2,3,3,2,3,4
"935",2,2,2,3,2,4,2,4,3,4
"936",2,1,2,3,3,4,1,4,4,3
"937",1,1,2,3,2,4,4,3,3,3
"938",2,1,4,3,2,4,2,4,4,4
"939",2,2,4,2,2,3,4,4,3,3
"940",1,1,3,3,3,3,3,4,2,2
"941",1,1,4,3,2,4,3,3,4,3
"942",1,1,4,3,4,4,1,3,5,3
"943",2,1,3,3,3,3,3,3,3,3
"944",2,1,1,1,1,3,1,3,1,3
"945",2,2,2,1,2,3,2,4,4,3
"946",1,1,2,3,2,3,2,3,3,3
"947",2,2,2,3,2,3,2,4,4,3
"948",2,1,2,3,2,4,2,5,3,5
"949",2,1,2,3,1,3,1,3,3,3
"950",1,1,2,3,4,2,1,3,3,1
"951",2,2,3,4,2,4,1,3,4,4
"952",1,2,2,2,2,4,2,4,5,3
"953",2,1,4,3,4,5,2,3,5,4
"954",1,1,4,4,2,2,3,5,3,1
"955",2,1,2,2,2,3,3,3,3,3
"956",2,1,2,2,2,4,2,2,4,3
"957",1,1,3,1,2,4,2,1,3,3
"958",2,1,2,2,2,3,1,2,1,2
"959",2,2,2,2,2,5,2,3,3,4
"960",2,1,2,3,2,3,1,5,3,4
"961",1,1,2,3,2,3,2,4,5,3
"962",2,1,4,3,4,5,1,4,5,5
"963",2,1,4,4,4,5,1,1,1,5
"964",2,2,3,1,3,3,2,4,3,4
"965",2,1,2,1,3,3,3,1,3,3
"966",2,1,4,3,2,4,2,3,5,5
"967",2,2,4,4,2,3,2,4,3,3
"968",2,1,4,3,4,3,3,3,3,3
"969",2,2,4,4,1,5,1,3,5,5
"970",2,2,4,1,4,3,3,3,3,3
"971",2,2,4,4,1,5,1,3,3,5
"972",2,2,2,1,3,3,2,1,3,4
"973",2,2,2,2,3,4,3,1,3,3
"974",2,1,1,3,1,4,1,3,3,5
"975",2,2,1,1,4,3,1,3,1,3
"976",2,2,4,2,4,4,1,3,3,5
"977",2,2,1,3,1,5,1,4,4,4
"978",1,1,2,3,1,4,1,4,5,4
"979",2,2,1,3,1,5,1,3,3,5
"980",2,2,1,4,1,5,1,1,4,4
"981",2,2,4,3,1,5,1,4,5,5
"982",2,2,4,3,4,3,1,3,3,3
"983",2,2,4,4,1,5,1,5,3,5
"984",2,2,1,4,1,3,1,3,3,5
"985",2,1,1,3,1,4,3,3,3,3
"986",1,1,2,4,3,3,3,4,3,4
"987",1,2,4,1,3,3,4,3,3,4
"988",2,1,2,3,3,3,3,3,4,2
"989",2,1,3,2,3,4,3,4,4,2
"990",1,1,2,3,3,2,4,3,4,1
"991",2,2,2,3,3,4,3,3,3,2
"992",2,1,2,3,3,3,2,3,3,4
"993",2,1,3,1,2,2,3,1,4,2
"994",1,1,2,3,3,3,2,4,3,2
"995",2,2,3,3,3,2,2,4,4,2
"996",2,2,3,3,2,3,4,5,4,3
"997",2,1,2,3,2,3,3,4,4,3
"998",2,1,2,4,3,4,2,4,4,4
"999",2,2,2,2,3,3,3,4,3,2
"1000",2,2,3,3,2,3,2,4,4,4
"1001",1,1,2,2,3,3,3,3,4,3
"1002",2,1,2,3,2,3,3,3,2,2
"1003",2,1,3,2,3,3,2,3,3,2
"1004",2,1,3,2,2,3,3,4,3,3
"1005",2,1,2,3,3,3,4,4,5,5
"1006",1,1,2,3,2,2,4,4,3,3
"1007",2,1,3,3,2,3,3,4,5,3
"1008",2,1,3,2,3,3,2,3,3,1
"1009",2,2,3,3,2,4,2,4,4,4
"1010",1,1,3,3,3,2,3,4,3,2
"1011",2,1,4,2,4,3,4,3,3,3
"1012",2,1,3,3,2,3,2,3,3,2
"1013",1,1,3,2,4,4,2,3,3,4
"1014",2,1,3,3,3,4,2,4,3,3
"1015",1,1,1,3,2,4,3,3,3,3
"1016",1,1,4,2,2,2,4,3,3,2
"1017",1,1,3,3,3,3,2,2,2,4
"1018",2,1,3,3,2,3,3,4,3,2
"1019",2,1,2,3,3,4,2,2,2,5
"1020",2,1,4,1,3,3,3,2,4,3
"1021",2,2,3,4,4,2,4,5,5,2
"1022",1,1,2,3,1,3,3,3,4,5
"1023",1,1,3,2,3,3,4,4,3,4
"1024",2,1,4,2,1,3,4,1,4,4
"1025",2,1,2,2,4,3,3,1,5,1
"1026",1,1,2,3,2,2,2,5,2,2
"1027",1,1,2,2,1,3,2,2,4,4
"1028",2,1,2,3,3,3,3,4,3,3
"1029",2,1,1,3,1,3,1,3,3,5
"1030",2,1,4,3,4,2,3,3,3,3
"1031",2,1,3,3,1,3,2,5,5,4
"1032",2,1,2,2,3,3,3,3,3,3
"1033",1,2,2,3,2,3,3,1,2,4
"1034",2,1,2,2,3,3,2,3,3,3
"1035",2,1,4,3,2,3,4,2,2,4
"1036",2,1,2,3,2,3,3,5,3,1
"1037",2,2,2,2,3,3,2,5,3,3
"1038",2,1,3,1,2,3,2,2,4,3
"1039",2,1,2,3,3,3,2,3,3,2
"1040",1,1,1,3,2,4,2,3,4,4
"1041",2,2,3,1,3,3,4,1,3,2
"1042",2,2,2,1,2,3,2,4,3,2
"1043",1,1,2,2,2,3,2,2,4,4
"1044",2,1,2,3,2,4,3,2,4,4
"1045",2,1,3,2,2,2,1,3,3,2
"1046",2,2,2,2,2,4,1,5,2,3
"1047",2,2,1,4,1,4,1,5,5,4
"1048",2,2,4,4,2,5,1,3,3,5
"1049",2,1,3,3,4,4,3,4,3,4
"1050",1,1,2,3,3,4,4,3,5,4
"1051",2,2,2,2,3,4,2,2,4,3
"1052",2,2,2,3,2,4,2,3,3,4
"1053",2,2,2,4,3,3,3,3,2,3
"1054",2,1,2,3,2,3,3,4,4,3
"1055",2,2,3,3,2,3,2,3,3,3
"1056",2,1,1,1,2,4,2,3,3,4
"1057",2,2,3,3,2,5,2,3,5,1
"1058",2,1,2,3,3,4,3,3,5,3
"1059",2,1,4,3,3,5,3,4,3,4
"1060",2,1,1,3,1,3,1,4,4,3
"1061",2,1,4,1,4,3,4,4,5,3
"1062",2,1,4,4,1,3,1,4,4,4
"1063",2,1,4,2,4,4,4,4,5,5
"1064",1,1,4,2,1,5,1,3,4,3
"1065",2,2,4,3,1,4,4,4,5,4
"1066",1,1,2,3,1,2,1,5,3,4
"1067",2,1,4,4,2,3,4,3,3,5
"1068",2,1,4,3,4,4,4,3,3,3
"1069",2,1,3,2,4,3,4,4,3,3
"1070",2,1,1,1,1,3,2,1,1,5
"1071",2,2,2,3,2,4,2,3,5,4
"1072",1,1,1,3,3,4,3,4,3,4
"1073",2,2,2,3,4,3,1,4,3,3
"1074",2,2,1,3,2,2,3,1,3,4
"1075",1,2,3,3,2,4,3,1,3,4
"1076",2,1,3,1,1,2,1,3,4,3
"1077",2,1,1,1,4,3,4,4,5,1
"1078",2,1,1,3,1,4,3,3,3,3
"1079",2,2,3,2,4,4,2,3,4,3
"1080",2,1,4,4,4,2,1,2,3,3
"1081",2,2,1,3,1,4,2,3,5,4
"1082",1,1,3,3,2,3,2,3,3,3
"1083",1,1,3,4,2,3,2,4,4,3
"1084",2,1,3,3,3,5,4,4,4,4
"1085",2,1,2,4,2,3,2,3,3,3
"1086",1,1,2,3,2,3,2,3,2,4
"1087",2,2,2,3,1,5,4,4,4,5
"1088",2,1,2,4,2,4,3,3,3,3
"1089",2,1,4,3,4,4,4,5,3,3
"1090",2,1,1,3,1,5,4,4,4,5
"1091",2,1,2,3,4,5,2,4,1,3
"1092",1,1,3,2,2,3,2,3,3,3
"1093",2,2,2,3,2,5,2,4,2,4
"1094",2,1,2,2,2,3,2,3,3,3
"1095",2,1,3,3,3,4,3,3,3,3
"1096",1,1,3,4,1,4,1,5,3,3
"1097",2,1,4,3,4,4,1,4,4,3
"1098",2,1,2,3,2,4,2,5,4,3
"1099",2,1,1,4,1,4,1,3,1,4
"1100",2,1,4,4,1,5,1,5,5,5
"1101",2,1,3,3,2,3,2,3,3,3
"1102",2,1,2,3,3,4,2,3,2,4
"1103",2,1,1,3,4,4,1,3,4,1
"1104",2,1,2,3,3,3,2,3,3,3
"1105",1,1,4,4,4,5,4,3,2,3
"1106",2,2,3,4,4,3,4,3,4,4
"1107",2,1,3,3,4,5,3,4,4,3
"1108",2,1,3,3,3,3,2,4,5,5
"1109",2,2,2,3,1,4,1,4,5,3
"1110",2,2,2,1,3,3,3,3,3,2
"1111",2,1,4,4,3,3,1,3,5,5
"1112",2,2,2,3,1,3,1,4,4,4
"1113",2,2,2,3,4,4,2,3,2,4
"1114",2,1,2,4,2,3,3,4,5,3
"1115",2,2,1,4,1,3,1,4,4,4
"1116",2,2,1,3,4,2,4,3,4,2
"1117",2,1,2,3,1,3,2,4,5,2
"1118",2,1,4,3,1,3,1,2,3,3
"1119",2,2,4,1,1,3,1,1,1,3
"1120",2,2,4,2,3,4,3,4,3,3
"1121",2,2,3,3,3,3,2,3,3,3
"1122",2,1,3,3,2,3,2,3,3,3
"1123",2,2,2,3,2,4,2,4,2,4
"1124",2,2,2,1,2,4,2,4,2,3
"1125",1,1,3,3,2,5,2,3,3,4
"1126",2,1,3,3,3,3,2,3,5,4
"1127",1,1,4,4,3,4,1,4,3,4
"1128",1,2,2,2,3,4,2,4,4,5
"1129",2,2,3,3,2,4,4,4,3,4
"1130",1,1,3,3,3,3,4,2,2,2
"1131",2,1,3,3,4,4,3,5,1,4
"1132",2,1,3,3,2,4,2,3,4,3
"1133",1,2,2,3,3,2,2,5,5,4
"1134",1,2,1,3,4,4,3,3,4,3
"1135",2,1,1,4,1,3,1,3,3,3
"1136",2,1,4,1,1,3,2,3,4,4
"1137",2,2,1,1,1,2,1,5,4,2
"1138",2,2,2,2,3,4,1,2,1,3
"1139",1,2,4,3,1,5,1,4,4,5
"1140",2,1,1,1,1,5,1,4,4,2
"1141",2,1,4,1,4,3,1,4,3,3
"1142",2,1,3,3,2,4,2,3,4,2
"1143",2,2,1,3,2,4,4,3,4,4
"1144",2,2,3,2,4,4,4,4,4,4
"1145",1,2,2,1,2,3,2,3,3,3
"1146",1,2,3,2,4,2,1,5,5,4
"1147",1,1,2,1,3,5,1,5,3,5
"1148",2,1,2,1,2,5,3,5,4,4
"1149",2,2,3,3,4,5,4,3,4,2
"1150",2,1,2,1,3,5,1,3,3,4
"1151",2,2,2,1,4,2,3,3,3,4
"1152",1,1,3,4,3,1,4,3,3,4
"1153",2,1,4,2,4,3,4,3,3,3
"1154",1,2,1,3,4,4,1,4,4,5
"1155",2,1,1,4,4,1,3,4,5,1
"1156",1,1,2,2,2,3,3,3,4,3
"1157",2,1,1,3,1,3,4,4,3,3
"1158",2,2,2,3,2,3,2,3,3,3
"1159",1,1,2,1,4,4,1,3,3,3
"1160",2,2,3,3,2,3,2,4,3,4
"1161",2,1,4,1,4,1,4,4,3,1
"1162",2,1,4,4,1,5,1,4,4,2
"1163",2,2,4,3,1,4,1,3,4,3
"1164",2,2,1,2,4,4,1,1,5,4
"1165",1,2,1,4,1,2,3,3,4,3
"1166",2,2,2,3,4,5,2,4,3,3
"1167",2,2,2,3,3,5,2,1,4,3
"1168",2,2,2,4,3,4,3,3,4,3
"1169",2,1,2,3,2,3,1,3,2,4
"1170",1,1,3,3,2,2,3,4,3,3
"1171",2,2,4,2,4,3,2,4,3,2
"1172",2,2,1,2,4,5,3,2,3,3
"1173",2,1,3,3,3,5,2,4,4,5
"1174",2,2,3,1,3,3,4,5,5,2
"1175",1,1,1,3,1,4,3,4,3,4
"1176",1,1,4,2,2,3,2,3,3,3
"1177",1,1,4,4,4,3,4,3,3,3
"1178",2,1,2,3,2,4,2,4,3,5
"1179",2,1,4,4,4,3,2,5,5,3
"1180",2,1,1,4,2,5,4,5,5,3
"1181",2,2,2,2,3,3,2,4,4,3
"1182",2,1,1,1,3,3,4,4,4,3
"1183",2,1,4,3,4,3,4,4,3,3
"1184",1,1,4,3,3,5,2,3,5,5
"1185",2,2,4,4,4,4,1,5,5,4
"1186",2,1,2,3,2,3,2,3,3,3
"1187",1,1,2,4,2,5,2,4,2,4
"1188",2,1,3,3,3,3,2,3,3,3
"1189",2,2,2,4,2,4,2,2,2,4
"1190",2,2,2,3,2,4,2,4,1,4
"1191",2,1,3,3,2,3,1,4,3,5
"1192",2,1,4,2,3,3,4,3,2,4
"1193",2,2,1,4,1,4,3,4,5,4
"1194",1,1,2,3,2,3,2,4,4,4
"1195",2,1,4,3,2,4,3,3,2,5
"1196",2,2,2,3,3,4,2,3,2,2
"1197",2,1,2,1,4,4,1,5,3,5
"1198",2,2,3,1,4,2,3,2,1,1
