,country,q127,q098,q130,q106,q131,q005,q006,q111,name
1440,4.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,5.0,Korea
1441,4.0,2.0,3.0,2.0,3.0,3.0,2.0,,4.0,Korea
1442,4.0,2.0,3.0,3.0,3.0,3.0,3.0,,4.0,Korea
1443,4.0,2.0,3.0,3.0,,2.0,5.0,5.0,,Korea
1444,4.0,2.0,3.0,2.0,4.0,2.0,3.0,1.0,5.0,Korea
1445,4.0,2.0,3.0,,3.0,2.0,2.0,2.0,5.0,Korea
1446,4.0,2.0,2.0,3.0,2.0,3.0,2.0,,4.0,Korea
1447,4.0,3.0,3.0,2.0,3.0,2.0,5.0,4.0,5.0,Korea
1448,4.0,3.0,3.0,2.0,4.0,2.0,2.0,,5.0,Korea
1449,4.0,2.0,3.0,2.0,1.0,2.0,2.0,4.0,4.0,Korea
1450,4.0,3.0,3.0,2.0,1.0,2.0,2.0,,4.0,Korea
1451,4.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,Korea
1452,4.0,1.0,3.0,2.0,5.0,3.0,4.0,3.0,4.0,Korea
1453,4.0,2.0,3.0,2.0,4.0,1.0,2.0,2.0,5.0,Korea
1454,4.0,2.0,3.0,2.0,4.0,2.0,2.0,4.0,4.0,Korea
1455,4.0,2.0,3.0,,4.0,3.0,4.0,,4.0,Korea
1456,4.0,2.0,3.0,,4.0,2.0,5.0,5.0,4.0,Korea
1457,4.0,2.0,3.0,2.0,4.0,2.0,4.0,,4.0,Korea
1458,4.0,2.0,3.0,2.0,4.0,2.0,1.0,3.0,5.0,Korea
1459,4.0,,3.0,2.0,3.0,3.0,4.0,,4.0,Korea
1460,4.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,4.0,Korea
1461,4.0,2.0,3.0,2.0,4.0,2.0,3.0,,4.0,Korea
1462,4.0,2.0,,3.0,3.0,3.0,5.0,5.0,4.0,Korea
1463,4.0,3.0,3.0,2.0,3.0,2.0,2.0,,4.0,Korea
1464,4.0,3.0,2.0,3.0,2.0,3.0,4.0,5.0,4.0,Korea
1465,4.0,2.0,3.0,2.0,3.0,2.0,2.0,,4.0,Korea
1466,4.0,2.0,3.0,2.0,,2.0,4.0,4.0,,Korea
1467,4.0,2.0,2.0,2.0,,2.0,4.0,4.0,,Korea
1468,4.0,,3.0,2.0,4.0,2.0,4.0,5.0,4.0,Korea
1469,4.0,2.0,3.0,2.0,3.0,2.0,4.0,,4.0,Korea
1470,4.0,2.0,3.0,1.0,,3.0,5.0,5.0,,Korea
1471,4.0,2.0,2.0,3.0,,3.0,3.0,,,Korea
1472,4.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,5.0,Korea
1473,4.0,2.0,3.0,2.0,3.0,3.0,2.0,4.0,4.0,Korea
1474,4.0,2.0,3.0,2.0,5.0,2.0,4.0,5.0,4.0,Korea
1475,4.0,2.0,3.0,2.0,4.0,,4.0,4.0,4.0,Korea
1476,4.0,2.0,3.0,,2.0,2.0,3.0,4.0,2.0,Korea
1477,4.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,Korea
1478,4.0,2.0,3.0,2.0,,2.0,2.0,4.0,,Korea
1479,4.0,2.0,3.0,2.0,3.0,2.0,4.0,,5.0,Korea
1480,4.0,2.0,2.0,,3.0,2.0,2.0,2.0,4.0,Korea
1481,4.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,4.0,Korea
1482,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,Korea
1483,4.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,Korea
1484,4.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,Korea
1485,4.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,Korea
1486,4.0,2.0,3.0,2.0,4.0,2.0,2.0,3.0,4.0,Korea
1487,4.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,Korea
1488,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,Korea
1489,4.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,Korea
1490,4.0,,,,,2.0,2.0,2.0,4.0,Korea
1491,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,Korea
1492,4.0,2.0,2.0,3.0,4.0,2.0,3.0,4.0,4.0,Korea
1493,4.0,3.0,2.0,2.0,4.0,2.0,4.0,3.0,5.0,Korea
1494,4.0,2.0,2.0,2.0,,2.0,2.0,,,Korea
1495,4.0,2.0,2.0,2.0,4.0,2.0,2.0,5.0,4.0,Korea
1496,4.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,Korea
1497,4.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,5.0,Korea
1498,4.0,3.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,Korea
1499,4.0,2.0,3.0,2.0,3.0,2.0,4.0,3.0,4.0,Korea
1500,4.0,2.0,2.0,2.0,4.0,2.0,4.0,5.0,4.0,Korea
1501,4.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,Korea
1502,4.0,2.0,2.0,,,3.0,2.0,,4.0,Korea
1503,4.0,2.0,,2.0,4.0,2.0,,4.0,2.0,Korea
1504,4.0,2.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,Korea
1505,4.0,2.0,2.0,2.0,4.0,2.0,3.0,4.0,4.0,Korea
1506,4.0,2.0,2.0,2.0,3.0,2.0,4.0,4.0,4.0,Korea
1507,4.0,,2.0,2.0,2.0,3.0,2.0,,4.0,Korea
1508,4.0,2.0,2.0,2.0,,2.0,4.0,4.0,,Korea
1509,4.0,3.0,2.0,2.0,4.0,2.0,4.0,4.0,5.0,Korea
1510,4.0,,3.0,,,2.0,4.0,4.0,4.0,Korea
1511,4.0,2.0,,2.0,3.0,2.0,2.0,,4.0,Korea
1512,4.0,2.0,3.0,2.0,,2.0,4.0,4.0,4.0,Korea
1513,4.0,,,2.0,,2.0,4.0,3.0,4.0,Korea
1514,4.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,4.0,Korea
1515,4.0,3.0,2.0,2.0,4.0,2.0,4.0,4.0,5.0,Korea
1516,4.0,2.0,3.0,2.0,4.0,2.0,5.0,4.0,5.0,Korea
1517,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,Korea
1518,4.0,2.0,2.0,2.0,3.0,3.0,3.0,,4.0,Korea
1519,4.0,3.0,,2.0,,,4.0,4.0,,Korea
1520,4.0,,,,4.0,2.0,5.0,5.0,5.0,Korea
1521,4.0,2.0,1.0,3.0,3.0,2.0,2.0,,2.0,Korea
1522,4.0,2.0,2.0,,4.0,2.0,3.0,2.0,4.0,Korea
1523,4.0,3.0,3.0,2.0,4.0,2.0,3.0,4.0,4.0,Korea
1524,4.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,Korea
1525,4.0,2.0,2.0,2.0,3.0,,4.0,4.0,4.0,Korea
1526,4.0,3.0,2.0,,,,2.0,4.0,4.0,Korea
1527,4.0,2.0,,2.0,4.0,2.0,4.0,3.0,4.0,Korea
1528,4.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,Korea
1529,4.0,2.0,2.0,2.0,3.0,2.0,4.0,4.0,4.0,Korea
1530,4.0,3.0,3.0,2.0,4.0,2.0,3.0,4.0,5.0,Korea
1531,4.0,2.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,Korea
1532,4.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,Korea
1533,4.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,4.0,Korea
1534,4.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,4.0,Korea
1535,4.0,2.0,2.0,,3.0,,2.0,4.0,4.0,Korea
1536,4.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,4.0,Korea
1537,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,5.0,Korea
1538,4.0,3.0,2.0,3.0,3.0,2.0,4.0,4.0,4.0,Korea
1539,4.0,2.0,,2.0,4.0,2.0,4.0,5.0,5.0,Korea
1540,4.0,2.0,3.0,2.0,4.0,2.0,5.0,5.0,5.0,Korea
1541,4.0,1.0,1.0,2.0,2.0,2.0,5.0,4.0,5.0,Korea
1542,4.0,3.0,2.0,2.0,4.0,2.0,4.0,5.0,5.0,Korea
1543,4.0,2.0,3.0,2.0,4.0,1.0,5.0,4.0,4.0,Korea
1544,4.0,,,2.0,5.0,2.0,3.0,4.0,5.0,Korea
1545,4.0,2.0,2.0,2.0,4.0,2.0,4.0,5.0,5.0,Korea
1546,4.0,2.0,3.0,1.0,,2.0,4.0,4.0,5.0,Korea
1547,4.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,5.0,Korea
1548,4.0,,3.0,2.0,4.0,2.0,5.0,4.0,5.0,Korea
1549,4.0,2.0,,2.0,3.0,2.0,3.0,,4.0,Korea
1550,4.0,2.0,4.0,2.0,5.0,2.0,4.0,4.0,5.0,Korea
1551,4.0,2.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,Korea
1552,4.0,3.0,3.0,3.0,2.0,2.0,1.0,4.0,4.0,Korea
1553,4.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,5.0,Korea
1554,4.0,2.0,3.0,2.0,4.0,2.0,4.0,3.0,5.0,Korea
1555,4.0,3.0,3.0,2.0,4.0,2.0,4.0,5.0,5.0,Korea
1556,4.0,2.0,3.0,2.0,5.0,2.0,4.0,4.0,5.0,Korea
1557,4.0,2.0,3.0,2.0,,2.0,4.0,4.0,4.0,Korea
1558,4.0,1.0,3.0,2.0,5.0,2.0,5.0,4.0,5.0,Korea
1559,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,5.0,Korea
1560,4.0,2.0,3.0,1.0,4.0,1.0,2.0,1.0,5.0,Korea
1561,4.0,3.0,3.0,3.0,1.0,3.0,4.0,3.0,5.0,Korea
1562,4.0,,4.0,2.0,3.0,2.0,4.0,2.0,5.0,Korea
1563,4.0,2.0,3.0,1.0,2.0,2.0,2.0,5.0,5.0,Korea
1564,4.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,Korea
1565,4.0,2.0,4.0,1.0,4.0,2.0,4.0,5.0,5.0,Korea
1566,4.0,2.0,3.0,2.0,4.0,2.0,5.0,5.0,5.0,Korea
1567,4.0,2.0,3.0,2.0,4.0,2.0,4.0,,5.0,Korea
1568,4.0,3.0,2.0,2.0,3.0,2.0,4.0,4.0,5.0,Korea
1569,4.0,1.0,3.0,2.0,3.0,2.0,4.0,4.0,5.0,Korea
1570,4.0,2.0,1.0,2.0,2.0,2.0,5.0,,4.0,Korea
1571,4.0,3.0,2.0,2.0,3.0,2.0,5.0,5.0,5.0,Korea
1572,4.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,5.0,Korea
1573,4.0,2.0,3.0,2.0,3.0,,3.0,4.0,4.0,Korea
1574,4.0,2.0,3.0,2.0,3.0,2.0,4.0,3.0,5.0,Korea
1575,4.0,2.0,3.0,2.0,5.0,2.0,4.0,4.0,4.0,Korea
1576,4.0,2.0,3.0,2.0,4.0,2.0,2.0,4.0,5.0,Korea
1577,4.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,4.0,Korea
1578,4.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,5.0,Korea
1579,4.0,3.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,Korea
1580,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,5.0,Korea
1581,4.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,5.0,Korea
1582,4.0,3.0,3.0,2.0,4.0,2.0,2.0,4.0,4.0,Korea
1583,4.0,2.0,3.0,2.0,4.0,2.0,2.0,4.0,4.0,Korea
1584,4.0,2.0,3.0,2.0,4.0,2.0,2.0,4.0,4.0,Korea
1585,4.0,3.0,4.0,2.0,4.0,2.0,4.0,4.0,5.0,Korea
1586,4.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,Korea
1587,4.0,,,,,,2.0,1.0,2.0,Korea
1588,4.0,,,2.0,,2.0,2.0,,4.0,Korea
1589,4.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,Korea
1590,4.0,2.0,3.0,2.0,3.0,2.0,2.0,,4.0,Korea
1591,4.0,2.0,3.0,2.0,,2.0,4.0,4.0,5.0,Korea
1592,4.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,5.0,Korea
1593,4.0,,3.0,2.0,4.0,2.0,2.0,3.0,4.0,Korea
1594,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,Korea
1595,4.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,5.0,Korea
1596,4.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,Korea
1597,4.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,5.0,Korea
1598,4.0,3.0,,2.0,,,4.0,2.0,4.0,Korea
1599,4.0,2.0,3.0,1.0,4.0,2.0,2.0,4.0,4.0,Korea
1600,4.0,,3.0,,4.0,2.0,4.0,4.0,4.0,Korea
1601,4.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,5.0,Korea
1602,4.0,,2.0,2.0,4.0,2.0,2.0,1.0,4.0,Korea
1603,4.0,2.0,3.0,2.0,5.0,2.0,4.0,4.0,5.0,Korea
1604,4.0,2.0,3.0,2.0,4.0,2.0,2.0,5.0,5.0,Korea
1605,4.0,3.0,3.0,2.0,,2.0,2.0,4.0,,Korea
1606,4.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,Korea
1607,4.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,Korea
1608,4.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,5.0,Korea
1609,4.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,Korea
1610,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,Korea
1611,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,Korea
1612,4.0,3.0,1.0,2.0,1.0,2.0,4.0,4.0,4.0,Korea
1613,4.0,4.0,2.0,2.0,4.0,1.0,3.0,2.0,5.0,Korea
1614,4.0,3.0,3.0,2.0,3.0,2.0,1.0,4.0,2.0,Korea
1615,4.0,2.0,2.0,1.0,4.0,2.0,,2.0,5.0,Korea
1616,4.0,2.0,4.0,2.0,4.0,3.0,2.0,4.0,5.0,Korea
1617,4.0,,,,,2.0,4.0,,5.0,Korea
1618,4.0,2.0,1.0,2.0,3.0,,2.0,2.0,2.0,Korea
1619,4.0,3.0,3.0,,,,4.0,,3.0,Korea
1620,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,5.0,Korea
1621,4.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,5.0,Korea
1622,4.0,2.0,3.0,1.0,2.0,1.0,1.0,4.0,5.0,Korea
1623,4.0,2.0,3.0,2.0,4.0,2.0,5.0,4.0,5.0,Korea
1624,4.0,2.0,2.0,2.0,3.0,2.0,4.0,4.0,5.0,Korea
1625,4.0,2.0,3.0,2.0,5.0,2.0,4.0,4.0,4.0,Korea
1626,4.0,2.0,,1.0,,2.0,2.0,3.0,5.0,Korea
1627,4.0,3.0,2.0,2.0,2.0,1.0,1.0,4.0,5.0,Korea
1628,4.0,,3.0,2.0,4.0,2.0,4.0,3.0,5.0,Korea
1629,4.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,5.0,Korea
1630,4.0,2.0,4.0,2.0,2.0,1.0,2.0,3.0,5.0,Korea
1631,4.0,3.0,3.0,2.0,4.0,2.0,4.0,5.0,4.0,Korea
1632,4.0,2.0,3.0,2.0,4.0,2.0,4.0,5.0,4.0,Korea
1633,4.0,2.0,2.0,3.0,4.0,2.0,5.0,4.0,5.0,Korea
1634,4.0,2.0,3.0,2.0,5.0,3.0,3.0,4.0,5.0,Korea
1635,4.0,2.0,3.0,2.0,2.0,2.0,4.0,5.0,5.0,Korea
1636,4.0,3.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,Korea
1637,4.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,5.0,Korea
1638,4.0,2.0,4.0,2.0,4.0,2.0,4.0,5.0,5.0,Korea
1639,4.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,Korea
1640,4.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,Korea
1641,4.0,3.0,3.0,2.0,4.0,2.0,4.0,2.0,4.0,Korea
1642,4.0,2.0,3.0,2.0,4.0,3.0,3.0,2.0,5.0,Korea
1643,4.0,2.0,3.0,2.0,4.0,3.0,4.0,4.0,5.0,Korea
1644,4.0,2.0,3.0,2.0,,,2.0,,5.0,Korea
1645,4.0,,3.0,2.0,4.0,2.0,2.0,,5.0,Korea
1646,4.0,2.0,3.0,2.0,2.0,3.0,4.0,5.0,5.0,Korea
1647,4.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,5.0,Korea
1648,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,Korea
1649,4.0,,3.0,2.0,2.0,3.0,2.0,4.0,5.0,Korea
1650,4.0,3.0,3.0,2.0,,2.0,4.0,4.0,,Korea
1651,4.0,,,,,,4.0,,3.0,Korea
1652,4.0,3.0,3.0,1.0,5.0,2.0,5.0,4.0,5.0,Korea
1653,4.0,3.0,3.0,2.0,5.0,2.0,2.0,,5.0,Korea
1654,4.0,,,,1.0,2.0,1.0,4.0,1.0,Korea
1655,4.0,3.0,,2.0,,3.0,3.0,5.0,5.0,Korea
1656,4.0,3.0,4.0,2.0,5.0,2.0,3.0,,5.0,Korea
1657,4.0,3.0,2.0,,3.0,2.0,3.0,3.0,5.0,Korea
1658,4.0,2.0,,2.0,4.0,2.0,3.0,4.0,5.0,Korea
1659,4.0,2.0,2.0,,1.0,2.0,2.0,1.0,5.0,Korea
1660,4.0,2.0,3.0,2.0,4.0,2.0,4.0,3.0,4.0,Korea
1661,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,Korea
1662,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,Korea
1663,4.0,2.0,3.0,2.0,4.0,2.0,2.0,4.0,4.0,Korea
1664,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,Korea
1665,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,3.0,Korea
1666,4.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,Korea
1667,4.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,5.0,Korea
1668,4.0,2.0,3.0,2.0,4.0,2.0,4.0,2.0,4.0,Korea
1669,4.0,3.0,3.0,2.0,4.0,2.0,3.0,4.0,5.0,Korea
1670,4.0,2.0,3.0,2.0,4.0,2.0,3.0,4.0,4.0,Korea
1671,4.0,3.0,3.0,2.0,3.0,2.0,5.0,5.0,5.0,Korea
1672,4.0,2.0,3.0,2.0,,2.0,3.0,,5.0,Korea
1673,4.0,2.0,3.0,2.0,2.0,2.0,5.0,,5.0,Korea
1674,4.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,5.0,Korea
1675,4.0,2.0,3.0,2.0,5.0,2.0,5.0,4.0,5.0,Korea
1676,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,Korea
1677,4.0,2.0,3.0,3.0,4.0,2.0,4.0,,5.0,Korea
1678,4.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0,5.0,Korea
1679,4.0,2.0,4.0,2.0,4.0,3.0,4.0,4.0,5.0,Korea
1680,4.0,2.0,3.0,2.0,4.0,2.0,3.0,4.0,5.0,Korea
1681,4.0,2.0,3.0,,4.0,,2.0,,4.0,Korea
1682,4.0,3.0,3.0,2.0,,2.0,4.0,5.0,,Korea
1683,4.0,2.0,3.0,2.0,4.0,2.0,5.0,5.0,5.0,Korea
1684,4.0,2.0,3.0,,,2.0,4.0,4.0,,Korea
1685,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,5.0,Korea
1686,4.0,2.0,3.0,2.0,4.0,2.0,2.0,4.0,5.0,Korea
1687,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,Korea
1688,4.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,4.0,Korea
1689,4.0,2.0,3.0,2.0,,2.0,4.0,,5.0,Korea
1690,4.0,,3.0,2.0,,2.0,4.0,4.0,5.0,Korea
1691,4.0,,3.0,2.0,4.0,2.0,3.0,2.0,5.0,Korea
1692,4.0,2.0,3.0,,4.0,2.0,5.0,3.0,5.0,Korea
1693,4.0,3.0,3.0,,5.0,2.0,3.0,4.0,5.0,Korea
1694,4.0,3.0,,2.0,4.0,2.0,3.0,3.0,5.0,Korea
1695,4.0,2.0,3.0,2.0,2.0,2.0,4.0,,5.0,Korea
1696,4.0,2.0,3.0,2.0,4.0,2.0,3.0,4.0,5.0,Korea
1697,4.0,2.0,3.0,,4.0,2.0,,,4.0,Korea
1698,4.0,2.0,3.0,2.0,4.0,2.0,2.0,5.0,4.0,Korea
1699,4.0,,,,,,2.0,,5.0,Korea
1700,4.0,2.0,2.0,2.0,,3.0,3.0,4.0,5.0,Korea
1701,4.0,3.0,3.0,2.0,,,3.0,4.0,3.0,Korea
1702,4.0,,,,,,3.0,2.0,5.0,Korea
1703,4.0,3.0,4.0,3.0,5.0,2.0,5.0,5.0,5.0,Korea
1704,4.0,2.0,3.0,,,2.0,3.0,,5.0,Korea
1705,4.0,,,,,2.0,4.0,4.0,5.0,Korea
1706,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,Korea
1707,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,Korea
1708,4.0,2.0,3.0,2.0,,2.0,4.0,4.0,,Korea
1709,4.0,2.0,3.0,2.0,4.0,2.0,5.0,4.0,4.0,Korea
1710,4.0,2.0,3.0,3.0,2.0,2.0,2.0,4.0,4.0,Korea
1711,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,Korea
1712,4.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,4.0,Korea
1713,4.0,,2.0,2.0,4.0,2.0,4.0,,4.0,Korea
1714,4.0,2.0,,2.0,4.0,,3.0,,4.0,Korea
1715,4.0,2.0,2.0,2.0,3.0,2.0,4.0,4.0,4.0,Korea
1716,4.0,,,,3.0,2.0,3.0,4.0,4.0,Korea
1717,4.0,,2.0,,3.0,2.0,4.0,4.0,5.0,Korea
1718,4.0,3.0,3.0,2.0,4.0,3.0,2.0,,4.0,Korea
1719,4.0,3.0,3.0,2.0,4.0,2.0,4.0,4.0,5.0,Korea
1720,4.0,2.0,2.0,2.0,4.0,2.0,2.0,,4.0,Korea
1721,4.0,2.0,2.0,3.0,3.0,3.0,2.0,,4.0,Korea
1722,4.0,3.0,2.0,2.0,5.0,2.0,4.0,,5.0,Korea
1723,4.0,2.0,,,,3.0,1.0,,,Korea
1724,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,Korea
1725,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,Korea
1726,4.0,2.0,2.0,2.0,4.0,2.0,2.0,4.0,4.0,Korea
1727,4.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,Korea
1728,4.0,,,,,,4.0,4.0,4.0,Korea
1729,4.0,3.0,2.0,1.0,5.0,2.0,4.0,4.0,4.0,Korea
1730,4.0,3.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,Korea
1731,4.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,5.0,Korea
1732,4.0,2.0,,2.0,3.0,,4.0,4.0,4.0,Korea
1733,4.0,2.0,2.0,2.0,4.0,2.0,4.0,,5.0,Korea
1734,4.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,4.0,Korea
1735,4.0,,3.0,2.0,4.0,2.0,5.0,3.0,5.0,Korea
1736,4.0,,3.0,2.0,4.0,2.0,4.0,2.0,5.0,Korea
1737,4.0,,3.0,2.0,3.0,2.0,4.0,3.0,4.0,Korea
1738,4.0,3.0,3.0,2.0,4.0,2.0,5.0,5.0,5.0,Korea
1739,4.0,2.0,3.0,2.0,4.0,3.0,2.0,2.0,5.0,Korea
1740,4.0,,3.0,,4.0,2.0,2.0,,5.0,Korea
1741,4.0,2.0,3.0,2.0,4.0,,3.0,4.0,4.0,Korea
1742,4.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,5.0,Korea
1743,4.0,2.0,3.0,1.0,,2.0,4.0,5.0,,Korea
1744,4.0,,3.0,,,,4.0,4.0,4.0,Korea
1745,4.0,2.0,2.0,2.0,4.0,2.0,2.0,,4.0,Korea
1746,4.0,2.0,,,3.0,2.0,4.0,4.0,4.0,Korea
1747,4.0,3.0,3.0,2.0,4.0,2.0,4.0,4.0,5.0,Korea
1748,4.0,2.0,2.0,2.0,4.0,2.0,5.0,4.0,4.0,Korea
1749,4.0,3.0,3.0,2.0,,2.0,4.0,4.0,4.0,Korea
1750,4.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,Korea
1751,4.0,2.0,,2.0,,2.0,4.0,4.0,4.0,Korea
1752,4.0,,2.0,2.0,4.0,1.0,4.0,4.0,4.0,Korea
1753,4.0,,,,,,2.0,3.0,4.0,Korea
1754,4.0,1.0,2.0,1.0,4.0,4.0,4.0,5.0,3.0,Korea
1755,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,Korea
1756,4.0,,,2.0,4.0,2.0,4.0,,4.0,Korea
1757,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,Korea
1758,4.0,2.0,,,3.0,2.0,4.0,4.0,4.0,Korea
1759,4.0,,3.0,2.0,4.0,2.0,4.0,4.0,4.0,Korea
1760,4.0,3.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,Korea
1761,4.0,3.0,,2.0,,2.0,2.0,4.0,4.0,Korea
1762,4.0,,3.0,2.0,5.0,1.0,5.0,4.0,4.0,Korea
1763,4.0,2.0,3.0,2.0,,2.0,4.0,4.0,,Korea
1764,4.0,2.0,3.0,2.0,5.0,2.0,2.0,4.0,5.0,Korea
1765,4.0,3.0,3.0,2.0,4.0,2.0,4.0,4.0,5.0,Korea
1766,4.0,2.0,2.0,2.0,4.0,2.0,4.0,,4.0,Korea
1767,4.0,1.0,,,,2.0,4.0,3.0,5.0,Korea
1768,4.0,2.0,,,,,4.0,,5.0,Korea
1769,4.0,4.0,,,,,3.0,,5.0,Korea
1770,4.0,3.0,3.0,1.0,5.0,1.0,4.0,,5.0,Korea
1771,4.0,2.0,3.0,2.0,5.0,2.0,4.0,4.0,5.0,Korea
1772,4.0,3.0,3.0,2.0,4.0,2.0,3.0,4.0,5.0,Korea
1773,4.0,2.0,,1.0,2.0,2.0,3.0,3.0,5.0,Korea
1774,4.0,,,,,,3.0,,5.0,Korea
1775,4.0,,3.0,1.0,5.0,1.0,3.0,3.0,5.0,Korea
1776,4.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,5.0,Korea
1777,4.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,Korea
1778,4.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,4.0,Korea
1779,4.0,2.0,3.0,1.0,4.0,2.0,5.0,,5.0,Korea
1780,4.0,2.0,3.0,2.0,5.0,2.0,2.0,3.0,5.0,Korea
1781,4.0,2.0,,2.0,4.0,2.0,4.0,,4.0,Korea
1782,4.0,2.0,1.0,3.0,,3.0,3.0,2.0,,Korea
1783,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,5.0,Korea
