,country,q027,q029,q127,q098,q130,q106,q131,q005,q006,q111,name
7719,5.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,Thailand
7720,5.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,Thailand
7721,5.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,3.0,4.0,4.0,Thailand
7722,5.0,2.0,1.0,1.0,3.0,,2.0,2.0,3.0,4.0,4.0,Thailand
7723,5.0,2.0,1.0,2.0,3.0,2.0,4.0,2.0,2.0,4.0,3.0,Thailand
7724,5.0,2.0,1.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,Thailand
7725,5.0,2.0,1.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,Thailand
7726,5.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,3.0,Thailand
7727,5.0,2.0,1.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,Thailand
7728,5.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,4.0,4.0,Thailand
7729,5.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0,Thailand
7730,5.0,2.0,1.0,2.0,3.0,2.0,4.0,2.0,2.0,4.0,4.0,Thailand
7731,5.0,2.0,1.0,3.0,2.0,2.0,4.0,2.0,2.0,4.0,4.0,Thailand
7732,5.0,1.0,1.0,2.0,3.0,2.0,4.0,2.0,3.0,4.0,4.0,Thailand
7733,5.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,3.0,4.0,3.0,Thailand
7734,5.0,2.0,1.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,Thailand
7735,5.0,2.0,1.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,Thailand
7736,5.0,1.0,2.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,3.0,Thailand
7737,5.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,4.0,3.0,Thailand
7738,5.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,4.0,4.0,Thailand
7739,5.0,2.0,1.0,2.0,3.0,2.0,4.0,2.0,3.0,4.0,4.0,Thailand
7740,5.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,3.0,4.0,3.0,Thailand
7741,5.0,2.0,1.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,Thailand
7742,5.0,2.0,1.0,4.0,3.0,2.0,4.0,3.0,4.0,5.0,2.0,Thailand
7743,5.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,4.0,2.0,Thailand
7744,5.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,1.0,4.0,4.0,Thailand
7745,5.0,2.0,2.0,4.0,3.0,2.0,5.0,3.0,5.0,5.0,4.0,Thailand
7746,5.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,Thailand
7747,5.0,2.0,1.0,2.0,2.0,3.0,2.0,4.0,1.0,2.0,2.0,Thailand
7748,5.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,Thailand
7749,5.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,Thailand
7750,5.0,2.0,1.0,3.0,2.0,2.0,4.0,2.0,4.0,4.0,2.0,Thailand
7751,5.0,,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,Thailand
7752,5.0,,1.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,Thailand
7753,5.0,2.0,2.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,Thailand
7754,5.0,2.0,2.0,4.0,2.0,3.0,4.0,3.0,2.0,4.0,2.0,Thailand
7755,5.0,,2.0,4.0,1.0,3.0,3.0,4.0,4.0,4.0,1.0,Thailand
7756,5.0,2.0,1.0,1.0,3.0,1.0,4.0,3.0,4.0,5.0,2.0,Thailand
7757,5.0,2.0,2.0,2.0,4.0,1.0,2.0,4.0,4.0,5.0,2.0,Thailand
7758,5.0,2.0,2.0,4.0,2.0,1.0,1.0,4.0,4.0,3.0,4.0,Thailand
7759,5.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,Thailand
7760,5.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,5.0,5.0,4.0,Thailand
7761,5.0,2.0,1.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,Thailand
7762,5.0,2.0,1.0,3.0,3.0,3.0,5.0,1.0,4.0,4.0,4.0,Thailand
7763,5.0,2.0,1.0,2.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0,Thailand
7764,5.0,1.0,1.0,2.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,Thailand
7765,5.0,1.0,1.0,1.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,Thailand
7766,5.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,Thailand
7767,5.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,5.0,4.0,5.0,Thailand
7768,5.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,5.0,4.0,Thailand
7769,5.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,Thailand
7770,5.0,2.0,1.0,1.0,3.0,2.0,4.0,3.0,2.0,4.0,5.0,Thailand
7771,5.0,2.0,1.0,2.0,4.0,2.0,4.0,3.0,4.0,5.0,4.0,Thailand
7772,5.0,2.0,2.0,2.0,2.0,1.0,4.0,4.0,3.0,4.0,4.0,Thailand
7773,5.0,2.0,2.0,2.0,3.0,1.0,4.0,4.0,3.0,5.0,5.0,Thailand
7774,5.0,2.0,2.0,4.0,3.0,2.0,3.0,4.0,4.0,5.0,4.0,Thailand
7775,5.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,Thailand
7776,5.0,2.0,1.0,1.0,4.0,2.0,4.0,3.0,2.0,3.0,4.0,Thailand
7777,5.0,2.0,2.0,4.0,4.0,2.0,4.0,3.0,5.0,5.0,4.0,Thailand
7778,5.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,Thailand
7779,5.0,2.0,2.0,3.0,3.0,1.0,5.0,4.0,4.0,5.0,5.0,Thailand
7780,5.0,2.0,2.0,1.0,3.0,2.0,4.0,2.0,3.0,4.0,5.0,Thailand
7781,5.0,2.0,2.0,2.0,3.0,3.0,5.0,3.0,3.0,4.0,5.0,Thailand
7782,5.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,5.0,Thailand
7783,5.0,2.0,2.0,1.0,2.0,1.0,5.0,1.0,2.0,5.0,3.0,Thailand
7784,5.0,1.0,2.0,4.0,3.0,1.0,3.0,4.0,3.0,5.0,4.0,Thailand
7785,5.0,1.0,1.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,Thailand
7786,5.0,2.0,1.0,4.0,1.0,3.0,2.0,2.0,5.0,5.0,4.0,Thailand
7787,5.0,2.0,1.0,4.0,1.0,4.0,2.0,3.0,5.0,5.0,4.0,Thailand
7788,5.0,2.0,2.0,3.0,2.0,4.0,2.0,3.0,4.0,5.0,2.0,Thailand
7789,5.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,5.0,5.0,3.0,Thailand
7790,5.0,2.0,2.0,3.0,2.0,3.0,4.0,4.0,2.0,4.0,4.0,Thailand
7791,5.0,2.0,2.0,1.0,1.0,2.0,3.0,4.0,4.0,5.0,3.0,Thailand
7792,5.0,2.0,1.0,3.0,2.0,4.0,2.0,3.0,5.0,5.0,2.0,Thailand
7793,5.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,4.0,4.0,2.0,Thailand
7794,5.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,4.0,5.0,3.0,Thailand
7795,5.0,2.0,1.0,2.0,3.0,3.0,4.0,3.0,4.0,5.0,3.0,Thailand
7796,5.0,2.0,1.0,1.0,4.0,2.0,2.0,1.0,3.0,4.0,2.0,Thailand
7797,5.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,4.0,5.0,2.0,Thailand
7798,5.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,3.0,4.0,3.0,Thailand
7799,5.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,5.0,4.0,Thailand
7800,5.0,2.0,1.0,2.0,2.0,2.0,5.0,3.0,5.0,4.0,5.0,Thailand
7801,5.0,2.0,2.0,1.0,3.0,1.0,5.0,4.0,3.0,5.0,5.0,Thailand
7802,5.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,4.0,4.0,4.0,Thailand
7803,5.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,3.0,5.0,4.0,Thailand
7804,5.0,2.0,2.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,Thailand
7805,5.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,2.0,5.0,5.0,Thailand
7806,5.0,1.0,2.0,1.0,3.0,2.0,4.0,1.0,3.0,4.0,5.0,Thailand
7807,5.0,2.0,2.0,4.0,2.0,1.0,5.0,2.0,4.0,4.0,5.0,Thailand
7808,5.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,5.0,5.0,4.0,Thailand
7809,5.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,Thailand
7810,5.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,Thailand
7811,5.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,5.0,3.0,Thailand
7812,5.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,4.0,5.0,4.0,Thailand
7813,5.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,4.0,2.0,Thailand
7814,5.0,2.0,1.0,2.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,Thailand
7815,5.0,2.0,2.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,Thailand
7816,5.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,5.0,4.0,5.0,Thailand
7817,5.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,4.0,5.0,4.0,Thailand
7818,5.0,2.0,1.0,2.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,Thailand
7819,5.0,2.0,2.0,2.0,4.0,2.0,5.0,1.0,4.0,4.0,4.0,Thailand
7820,5.0,2.0,2.0,2.0,3.0,3.0,5.0,2.0,5.0,4.0,4.0,Thailand
7821,5.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,5.0,4.0,Thailand
7822,5.0,,2.0,1.0,1.0,3.0,3.0,4.0,4.0,4.0,1.0,Thailand
7823,5.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,4.0,5.0,4.0,Thailand
7824,5.0,,1.0,2.0,3.0,3.0,2.0,1.0,4.0,4.0,2.0,Thailand
7825,5.0,2.0,1.0,2.0,3.0,1.0,4.0,3.0,4.0,5.0,2.0,Thailand
7826,5.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,4.0,5.0,1.0,Thailand
7827,5.0,,2.0,4.0,1.0,2.0,1.0,2.0,4.0,4.0,1.0,Thailand
7828,5.0,2.0,2.0,4.0,4.0,4.0,2.0,2.0,4.0,5.0,2.0,Thailand
7829,5.0,2.0,2.0,4.0,4.0,1.0,2.0,4.0,4.0,5.0,2.0,Thailand
7830,5.0,2.0,2.0,4.0,3.0,1.0,2.0,2.0,3.0,4.0,2.0,Thailand
7831,5.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,4.0,3.0,4.0,Thailand
7832,5.0,2.0,2.0,2.0,4.0,1.0,2.0,4.0,4.0,5.0,4.0,Thailand
7833,5.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,Thailand
7834,5.0,2.0,2.0,4.0,3.0,1.0,3.0,4.0,5.0,5.0,4.0,Thailand
7835,5.0,,1.0,4.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,Thailand
7836,5.0,2.0,1.0,4.0,4.0,1.0,3.0,3.0,4.0,5.0,4.0,Thailand
7837,5.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,Thailand
7838,5.0,2.0,1.0,4.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0,Thailand
7839,5.0,2.0,2.0,4.0,4.0,1.0,3.0,3.0,4.0,4.0,4.0,Thailand
7840,5.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,3.0,4.0,3.0,Thailand
7841,5.0,2.0,2.0,4.0,3.0,2.0,2.0,4.0,3.0,4.0,4.0,Thailand
7842,5.0,2.0,2.0,3.0,3.0,2.0,4.0,2.0,2.0,4.0,4.0,Thailand
7843,5.0,2.0,2.0,2.0,3.0,2.0,4.0,1.0,3.0,4.0,4.0,Thailand
7844,5.0,2.0,1.0,2.0,3.0,2.0,4.0,2.0,3.0,4.0,4.0,Thailand
7845,5.0,2.0,2.0,1.0,4.0,2.0,5.0,2.0,4.0,5.0,4.0,Thailand
7846,5.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,Thailand
7847,5.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,3.0,5.0,3.0,Thailand
7848,5.0,2.0,2.0,3.0,4.0,4.0,2.0,2.0,3.0,4.0,3.0,Thailand
7849,5.0,2.0,1.0,3.0,2.0,3.0,1.0,3.0,3.0,5.0,3.0,Thailand
7850,5.0,2.0,2.0,1.0,3.0,4.0,3.0,2.0,3.0,5.0,3.0,Thailand
7851,5.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,4.0,4.0,3.0,Thailand
7852,5.0,,2.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,2.0,Thailand
7853,5.0,1.0,1.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,5.0,Thailand
7854,5.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,Thailand
7855,5.0,2.0,,1.0,3.0,2.0,4.0,2.0,3.0,4.0,4.0,Thailand
7856,5.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,Thailand
7857,5.0,2.0,,4.0,1.0,2.0,2.0,3.0,4.0,5.0,1.0,Thailand
7858,5.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,4.0,3.0,4.0,Thailand
7859,5.0,2.0,2.0,4.0,3.0,1.0,3.0,4.0,5.0,5.0,4.0,Thailand
7860,5.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,Thailand
7861,5.0,2.0,2.0,4.0,3.0,2.0,2.0,4.0,3.0,4.0,4.0,Thailand
7862,5.0,1.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,Thailand
7863,5.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,Thailand
7864,5.0,1.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,Thailand
7865,5.0,1.0,2.0,2.0,2.0,2.0,5.0,3.0,4.0,3.0,4.0,Thailand
7866,5.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,5.0,Thailand
7867,5.0,2.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,Thailand
7868,5.0,2.0,1.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,Thailand
7869,5.0,2.0,1.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,Thailand
7870,5.0,1.0,1.0,2.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,Thailand
7871,5.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,4.0,Thailand
7872,5.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,Thailand
7873,5.0,2.0,2.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,Thailand
7874,5.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,Thailand
7875,5.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,Thailand
7876,5.0,2.0,1.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,4.0,Thailand
7877,5.0,2.0,1.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,Thailand
7878,5.0,1.0,1.0,2.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,Thailand
7879,5.0,1.0,1.0,3.0,3.0,3.0,5.0,4.0,3.0,4.0,5.0,Thailand
7880,5.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,Thailand
7881,5.0,2.0,1.0,2.0,2.0,3.0,4.0,2.0,3.0,4.0,4.0,Thailand
7882,5.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,4.0,2.0,Thailand
7883,5.0,1.0,1.0,2.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,Thailand
7884,5.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,3.0,5.0,4.0,Thailand
7885,5.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,4.0,2.0,Thailand
7886,5.0,2.0,1.0,1.0,3.0,4.0,2.0,1.0,4.0,4.0,2.0,Thailand
7887,5.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,5.0,5.0,4.0,Thailand
7888,5.0,1.0,,1.0,3.0,3.0,1.0,2.0,3.0,4.0,3.0,Thailand
7889,5.0,2.0,1.0,4.0,1.0,4.0,2.0,2.0,2.0,3.0,2.0,Thailand
7890,5.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,4.0,4.0,4.0,Thailand
7891,5.0,2.0,1.0,4.0,1.0,4.0,1.0,4.0,3.0,4.0,5.0,Thailand
7892,5.0,2.0,2.0,4.0,3.0,1.0,5.0,1.0,4.0,3.0,5.0,Thailand
7893,5.0,2.0,2.0,2.0,3.0,1.0,3.0,1.0,3.0,4.0,5.0,Thailand
7894,5.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,4.0,4.0,4.0,Thailand
7895,5.0,2.0,1.0,3.0,4.0,1.0,5.0,1.0,4.0,5.0,5.0,Thailand
7896,5.0,2.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,4.0,5.0,Thailand
7897,5.0,2.0,1.0,1.0,4.0,1.0,3.0,1.0,4.0,4.0,4.0,Thailand
7898,5.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,Thailand
7899,5.0,2.0,1.0,1.0,4.0,4.0,1.0,1.0,2.0,4.0,4.0,Thailand
7900,5.0,2.0,1.0,1.0,3.0,4.0,4.0,1.0,4.0,4.0,5.0,Thailand
7901,5.0,2.0,1.0,1.0,2.0,4.0,3.0,1.0,5.0,4.0,4.0,Thailand
7902,5.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,5.0,4.0,Thailand
7903,5.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,Thailand
7904,5.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,Thailand
7905,5.0,1.0,,3.0,2.0,3.0,3.0,3.0,3.0,5.0,3.0,Thailand
7906,5.0,2.0,1.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,4.0,Thailand
7907,5.0,2.0,1.0,4.0,3.0,3.0,2.0,2.0,4.0,5.0,4.0,Thailand
7908,5.0,1.0,,2.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,Thailand
7909,5.0,2.0,2.0,4.0,3.0,2.0,3.0,2.0,4.0,5.0,3.0,Thailand
7910,5.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,Thailand
7911,5.0,2.0,1.0,2.0,3.0,2.0,4.0,3.0,3.0,5.0,4.0,Thailand
7912,5.0,1.0,2.0,2.0,3.0,3.0,5.0,2.0,4.0,5.0,4.0,Thailand
7913,5.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,Thailand
7914,5.0,2.0,2.0,3.0,3.0,2.0,4.0,2.0,3.0,4.0,3.0,Thailand
7915,5.0,2.0,1.0,4.0,2.0,3.0,3.0,1.0,4.0,5.0,4.0,Thailand
7916,5.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,Thailand
7917,5.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,4.0,5.0,4.0,Thailand
7918,5.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,4.0,3.0,Thailand
7919,5.0,1.0,1.0,3.0,2.0,3.0,3.0,2.0,4.0,5.0,3.0,Thailand
7920,5.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,Thailand
7921,5.0,2.0,2.0,2.0,3.0,2.0,4.0,4.0,4.0,5.0,4.0,Thailand
7922,5.0,2.0,1.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,5.0,Thailand
7923,5.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,Thailand
7924,5.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,3.0,Thailand
7925,5.0,1.0,,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,Thailand
7926,5.0,1.0,2.0,2.0,2.0,3.0,4.0,3.0,2.0,3.0,4.0,Thailand
7927,5.0,1.0,,3.0,2.0,4.0,3.0,2.0,3.0,4.0,3.0,Thailand
7928,5.0,2.0,1.0,4.0,3.0,2.0,5.0,3.0,4.0,3.0,5.0,Thailand
7929,5.0,2.0,1.0,4.0,3.0,2.0,4.0,2.0,2.0,3.0,3.0,Thailand
7930,5.0,2.0,2.0,3.0,3.0,2.0,5.0,1.0,4.0,5.0,3.0,Thailand
7931,5.0,2.0,2.0,3.0,2.0,1.0,2.0,4.0,2.0,4.0,3.0,Thailand
7932,5.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,Thailand
7933,5.0,,,3.0,4.0,2.0,3.0,1.0,4.0,3.0,5.0,Thailand
7934,5.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,3.0,2.0,Thailand
7935,5.0,2.0,2.0,3.0,1.0,2.0,3.0,3.0,2.0,4.0,4.0,Thailand
7936,5.0,2.0,2.0,4.0,2.0,3.0,3.0,1.0,3.0,4.0,2.0,Thailand
7937,5.0,2.0,1.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,Thailand
7938,5.0,1.0,,2.0,3.0,2.0,1.0,4.0,4.0,3.0,5.0,Thailand
7939,5.0,1.0,,2.0,3.0,1.0,3.0,1.0,4.0,4.0,4.0,Thailand
7940,5.0,2.0,2.0,3.0,2.0,1.0,3.0,3.0,4.0,5.0,3.0,Thailand
7941,5.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0,Thailand
7942,5.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,4.0,4.0,Thailand
7943,5.0,1.0,1.0,3.0,2.0,3.0,4.0,3.0,4.0,5.0,4.0,Thailand
7944,5.0,2.0,2.0,4.0,4.0,1.0,2.0,2.0,3.0,5.0,4.0,Thailand
7945,5.0,2.0,2.0,3.0,3.0,1.0,3.0,4.0,3.0,5.0,3.0,Thailand
7946,5.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,Thailand
7947,5.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,4.0,4.0,2.0,Thailand
7948,5.0,2.0,2.0,4.0,3.0,1.0,2.0,2.0,3.0,4.0,3.0,Thailand
7949,5.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,2.0,5.0,3.0,Thailand
7950,5.0,2.0,2.0,4.0,3.0,1.0,2.0,3.0,4.0,4.0,3.0,Thailand
7951,5.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,1.0,Thailand
7952,5.0,2.0,2.0,4.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,Thailand
7953,5.0,2.0,2.0,2.0,2.0,1.0,4.0,4.0,3.0,4.0,2.0,Thailand
7954,5.0,2.0,1.0,4.0,3.0,1.0,4.0,3.0,4.0,4.0,3.0,Thailand
7955,5.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,5.0,3.0,4.0,Thailand
7956,5.0,2.0,2.0,4.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0,Thailand
7957,5.0,2.0,,4.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,Thailand
7958,5.0,2.0,1.0,2.0,3.0,1.0,3.0,3.0,2.0,4.0,2.0,Thailand
7959,5.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,5.0,1.0,Thailand
7960,5.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0,Thailand
7961,5.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,5.0,4.0,Thailand
7962,5.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,4.0,5.0,Thailand
7963,5.0,2.0,,2.0,4.0,2.0,4.0,3.0,5.0,4.0,4.0,Thailand
7964,5.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,4.0,4.0,Thailand
7965,5.0,2.0,1.0,2.0,4.0,1.0,3.0,4.0,3.0,5.0,3.0,Thailand
7966,5.0,1.0,1.0,3.0,3.0,3.0,5.0,1.0,2.0,5.0,4.0,Thailand
7967,5.0,1.0,2.0,2.0,3.0,3.0,4.0,1.0,2.0,4.0,4.0,Thailand
7968,5.0,1.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,5.0,4.0,Thailand
7969,5.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,Thailand
7970,5.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0,3.0,4.0,4.0,Thailand
7971,5.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,Thailand
7972,5.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,4.0,2.0,Thailand
7973,5.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,2.0,Thailand
7974,5.0,1.0,2.0,4.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,Thailand
7975,5.0,,,3.0,3.0,3.0,3.0,2.0,4.0,4.0,2.0,Thailand
7976,5.0,2.0,1.0,4.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,Thailand
7977,5.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,4.0,5.0,4.0,Thailand
7978,5.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,Thailand
7979,5.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,2.0,Thailand
7980,5.0,1.0,1.0,4.0,4.0,1.0,3.0,2.0,3.0,4.0,4.0,Thailand
7981,5.0,1.0,1.0,3.0,4.0,1.0,1.0,2.0,3.0,5.0,2.0,Thailand
7982,5.0,1.0,,2.0,2.0,2.0,2.0,4.0,4.0,5.0,4.0,Thailand
7983,5.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,4.0,4.0,4.0,Thailand
7984,5.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,3.0,1.0,Thailand
7985,5.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,5.0,2.0,Thailand
7986,5.0,2.0,2.0,3.0,,2.0,3.0,2.0,4.0,4.0,4.0,Thailand
7987,5.0,2.0,2.0,4.0,3.0,2.0,4.0,2.0,4.0,4.0,3.0,Thailand
7988,5.0,2.0,2.0,4.0,3.0,1.0,3.0,2.0,4.0,4.0,4.0,Thailand
